model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=6_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.02855352439365301	0.04259660112708653	0.08290372021736102	0.004566671311132786	0.008418299190903299	0.0349293623055055	6.691741943359375	0.08071494102478027	4.7381391525268555	1.4279601573944092
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=4_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0728145675974408	0.10791199431658946	0.1982025916120942	0.011752821513167061	0.02171567461678165	0.0876624733542132	16.738598108291626	0.17502331733703613	8.817376852035522	7.091558933258057
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=6_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.04250399412481054	0.06217378436392066	0.11871255399191863	0.006642747666155776	0.012527612944988999	0.05194927481640799	7.62303614616394	0.15264511108398438	5.064707040786743	1.9438369274139404
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=9_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.03438669965128572	0.05211225824030076	0.09857879336770238	0.005465375505085691	0.010068408325251084	0.0414275501802398	7.595212936401367	0.6130931377410889	4.651716232299805	1.8913273811340332
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=6_tables=9_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05838695299922687	0.08671281180958178	0.16044308206771632	0.00926570990664623	0.017214329908942384	0.07045308637761265	10.731575012207031	0.3490428924560547	6.0869200229644775	3.792494773864746
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=16_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0017027520417218281	0.002785159987621875	0.005434025358785008	0.00027866796711717987	0.0004799543624737064	0.0019155479918108083	6.386481046676636	0.5651750564575195	4.192654132843018	1.1686038970947266
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=2_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.09024025351293014	0.13614635471959166	0.2425804653755051	0.014748502159676744	0.026778948878819177	0.10664448989040336	40.59654927253723	0.2410590648651123	17.451040983200073	21.7413170337677
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=16_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0022676548287192187	0.003423774078932079	0.006409363243695137	0.0003448516093075101	0.0006562445894594763	0.0026121073270771243	6.547417879104614	0.7219240665435791	4.158324241638184	1.2410621643066406
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=9_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.028853160082361756	0.04333244757323401	0.08269471924202312	0.004563187961543821	0.008484116423895509	0.034615962617615105	6.7686920166015625	0.4068570137023926	4.5269739627838135	1.4136812686920166
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=4_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0788673631406341	0.11690909008667379	0.21429566671311132	0.012696809251776508	0.02353131577091881	0.09488832508103141	20.569864749908447	0.23488306999206543	9.58547592163086	9.990063905715942
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=4_tables=9_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08050229789012586	0.1200973980368153	0.2185453532116483	0.012944127072593006	0.023927213300001696	0.09662526604096595	21.757925271987915	0.2681100368499756	10.0656578540802	10.658854961395264
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=9_tables=3_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.01534354816904871	0.023243218572619868	0.04660721750034833	0.002546328549533231	0.004634044212311545	0.01855756595478396	5.877338886260986	0.1570580005645752	4.386835098266602	0.9245200157165527
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=4_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06538179451961262	0.09675396620353141	0.1802285077330361	0.010617249547164552	0.019480167252448853	0.07933206306745187	13.243970155715942	0.1210792064666748	7.29284405708313	5.276013135910034
