model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=64_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.435167074203491	0.12235784530639648	3.13431715965271	0.1355299949645996
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=32_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.35508394241333	0.07240915298461914	3.1573760509490967	0.08308792114257812
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.29260278688098984	0.2466375362669788	0.9109093965372331	0.190031938140864	0.2555530049009483	0.5431953386624788	14.478920221328735	0.04006791114807129	12.992171049118042	0.6413850784301758
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2867318703620369	0.2416327970401451	0.9070432005379055	0.18728357707177676	0.2504492206907044	0.5321002234195882	14.071131229400635	0.028359174728393555	12.700399160385132	0.556769847869873
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=32_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.5753719806671143	0.19406914710998535	3.132598876953125	0.20161795616149902
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.14488359273881152	0.11721167906140821	0.7302067574382249	0.10593377038157674	0.13098325438610764	0.307147741521029	4.747707843780518	0.10432791709899902	4.129791021347046	0.15145492553710938
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07735736278143822	0.047147957125470874	0.5017650025214322	0.05459741132963523	0.07738015762327384	0.22368624099034992	3.657202959060669	0.21166110038757324	3.171617031097412	0.21892309188842773
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=32_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	4.021023988723755	0.4684560298919678	3.1356003284454346	0.36237478256225586
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=14_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.09407465280277717	0.07449647205032076	0.6219532694570516	0.0690031938140864	0.08404028818581052	0.22538172455732167	3.6007440090179443	0.16855502128601074	3.193045139312744	0.17101120948791504
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.044569171209821845	0.022739790784812704	0.33602286098503953	0.030425281559926038	0.047655175598406097	0.15218741633442678	3.357916831970215	0.07223200798034668	3.1515650749206543	0.0881810188293457
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=64_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.6773760318756104	0.24683403968811035	3.1395459175109863	0.2428739070892334
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.23289367916739737	0.192992248898144	0.8572869389813415	0.15923684652882839	0.20673470271860775	0.45091421117261504	12.053159952163696	0.05744004249572754	10.924545049667358	0.3775370121002197
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2493115457131922	0.2061351917847656	0.8734241048915784	0.16744831064044377	0.22075083321213448	0.48135415948553617	12.953033208847046	0.07213687896728516	11.705380916595459	0.4588019847869873
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.23307743329828143	0.19203116853816754	0.8589678937636578	0.15598419902504623	0.2080062461328923	0.46533414245798077	12.016389846801758	0.010710000991821289	10.973396062850952	0.3421177864074707
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0960958307706694	0.07670891260908676	0.6264918473693057	0.07070095814422593	0.08647318792718683	0.2292212788593987	3.7548930644989014	0.17441010475158691	3.2860169410705566	0.1842350959777832
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=32_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.8959920406341553	0.4091191291809082	3.1303958892822266	0.30528998374938965
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07267910469510844	0.04132951722710359	0.46680114304925197	0.05031938140864011	0.07443630911027349	0.22073079145852514	3.504802942276001	0.14472389221191406	3.159317970275879	0.1500251293182373
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08498377832719364	0.06450798747525381	0.5795932089426794	0.061716254832745	0.07756860636898914	0.2175093937541069	3.496347188949585	0.09009313583374023	3.2271087169647217	0.10381603240966797
