model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=6_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05127217493103216	0.06134437657810115	0.12094189772885607	0.006928382332450884	0.01613194237964693	0.07329091552585258	6.480796813964844	0.22561097145080566	4.161777973175049	1.741868019104004
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06731065922333838	0.0885993381161967	0.1661557753936185	0.00983697923923645	0.020555011191497077	0.08949971279329208	11.580554008483887	0.167280912399292	6.457073926925659	4.481310844421387
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=9_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.007419004898577845	0.006773038759275356	0.014908736240769124	0.0007733036087501742	0.0023593759916573785	0.012370229299656098	4.899528980255127	0.633882999420166	3.0410382747650146	0.9017741680145264
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=9_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.03211640408811864	0.03650942700074385	0.07447401421206633	0.00415911940922391	0.010163101321438406	0.047247664999984604	5.387364864349365	0.5453121662139893	3.430722951889038	1.095094919204712
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=10_tables=3_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.011419514935284576	0.011642282915397494	0.026752124843249268	0.0014386233802424413	0.00381357232303908	0.018427574618489782	4.159584045410156	0.1358170509338379	3.178373098373413	0.5504450798034668
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07128342258516761	0.09468311576805996	0.17667549115229203	0.010470948864428035	0.021693083983470182	0.09333784480444553	15.120723962783813	0.2576019763946533	7.562582969665527	6.7757182121276855
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.026494497265756603	0.028844113463498418	0.06304862756026194	0.003410199247596489	0.008631032310728773	0.04150075807562464	4.5506370067596436	0.14157605171203613	3.3637430667877197	0.7370061874389648
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=10_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.020218370944573273	0.02079579782548836	0.04549254563187961	0.002438344712275324	0.006583714543385794	0.03208347759374463	4.5745320320129395	0.2647559642791748	3.255263090133667	0.7497990131378174
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06313306772179973	0.08219425171201325	0.1536157168733454	0.009056708931308347	0.019202359609994012	0.08361514314817048	11.850008964538574	0.03284406661987305	6.892704010009766	4.436065196990967
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=10_tables=9_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.02538957694955434	0.026829332397326947	0.057266267242580465	0.0030827643862338023	0.00814206968331195	0.03908572792665036	4.949960947036743	0.4596421718597412	3.2864229679107666	0.894881010055542
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=6_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.035570484200601354	0.04290711873109562	0.08819841159258743	0.004977706562630625	0.011385953729658907	0.05170898822558363	5.124593734741211	0.11174201965332031	3.570176124572754	1.1203081607818604
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=9_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.040711373457739286	0.04544235562798257	0.09216943012400725	0.005221541033858158	0.012990634454301014	0.060842901839764235	5.084358215332031	0.3045802116394043	3.378386974334717	1.0784828662872314
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07627323495301007	0.104681306001751	0.19081789048348893	0.011425386651804375	0.023006387027813022	0.09733349295234776	20.627198934555054	0.12382292747497559	11.123623847961426	8.706573963165283
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=10_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.030672363906102913	0.03214454513907442	0.06820398495192978	0.0036679671171798802	0.009816268222794047	0.04739897887766671	5.134709119796753	0.5096340179443359	3.277891159057617	1.0271401405334473
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=3_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0021318378890918866	0.0024661937365526017	0.0060610282847986625	0.0003065347638288979	0.0006943695817120977	0.0034260826864753627	4.090902805328369	0.1859569549560547	3.05297589302063	0.5375158786773682
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=10_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.024078944184470454	0.025412042165072247	0.05434025358785008	0.002932980353908319	0.007727661546511623	0.03713984314258194	4.59886908531189	0.313096284866333	3.181774854660034	0.7916522026062012
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=9_tables=9_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.028675838840326394	0.03207145697842341	0.0663926431656681	0.003688867214713669	0.009128802162459003	0.04274378521730475	4.8547749519348145	0.3312089443206787	3.304710865020752	0.9103708267211914
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=6_tables=3_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.02906830020939864	0.03597293908949979	0.07628535599832799	0.004242719799359063	0.009401226927214682	0.04262102400584743	4.6977858543396	0.0835881233215332	3.3998899459838867	0.9055538177490234
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.039375802999374473	0.04390528415710232	0.08959175142817333	0.00504737355440992	0.01258258551553446	0.05916339192604996	4.88946795463562	0.2763068675994873	3.2894577980041504	1.001194953918457
